;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
42;forecasting_model_grouped__43_l-20_l-20_l-10_d-0.1;{'name': 'forecasting_model_grouped__43_l-20_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.04251715185290033;0;0.14420296319506384;0;0.026389040673772495;0;0.1322989265124003;0;0;0;0;13/30;15;(211, [96], 96);17.63109803199768;0;2017-08-01 00:00:00
43;forecasting_model_grouped__44_l-20_l-20_l-10_d-0.1;{'name': 'forecasting_model_grouped__44_l-20_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.043544753920286894;0;0.14862559735774994;0;0.022513202391564846;0;0.1263289526104927;0;0;0;0;17/30;20;(211, [96], 96);16.86784601211548;0;2017-08-01 00:00:00
44;forecasting_model_grouped__45_l-20_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__45_l-20_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.058542371508391464;0;0.18165592542465994;0;0.023276096035260707;0;0.11534817656502128;0;0;0;0;5/30;5;(211, [96], 96);23.28985285758972;0;2017-08-01 00:00:00
45;forecasting_model_grouped__46_l-20_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__46_l-20_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.05876106900327346;0;0.1831915448693668;0;0.021998719545081258;0;0.11282984167337418;0;0;0;0;9/30;10;(211, [96], 96);18.366852045059204;0;2017-08-01 00:00:00
46;forecasting_model_grouped__47_l-20_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__47_l-20_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.06470986726609143;0;0.19332730092785574;0;0.029015695676207542;0;0.13869997362295786;0;0;0;0;12/30;15;(211, [96], 96);17.525076866149902;0;2017-08-01 00:00:00
47;forecasting_model_grouped__48_l-20_l-20_l-10_d-0.2;{'name': 'forecasting_model_grouped__48_l-20_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.06582611100748181;0;0.1999394167214632;0;0.027998149394989014;0;0.14255329221487045;0;0;0;0;16/30;20;(211, [96], 96);16.135358810424805;0;2017-08-01 00:00:00
48;forecasting_model_grouped__49_l-20_l-20_l-20;{'name': 'forecasting_model_grouped__49_l-20_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.023534856024472153;0;0.09175399088245981;0;0.01956328604137525;0;0.09862929629161954;0;0;0;0;5/30;5;(211, [96], 96);19.76773500442505;0;2017-08-01 00:00:00
49;forecasting_model_grouped__50_l-20_l-20_l-20;{'name': 'forecasting_model_grouped__50_l-20_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.02436268934980035;0;0.09282953642746981;0;0.0204641071613878;0;0.10143208876252174;0;0;0;0;7/30;10;(211, [96], 96);14.683313131332397;0;2017-08-01 00:00:00
50;forecasting_model_grouped__51_l-20_l-20_l-20;{'name': 'forecasting_model_grouped__51_l-20_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.024368893439796837;0;0.09372795881195502;0;0.020917907046775024;0;0.10336710264285405;0;0;0;0;10/30;15;(211, [96], 96);13.767369985580444;0;2017-08-01 00:00:00
51;forecasting_model_grouped__52_l-20_l-20_l-20;{'name': 'forecasting_model_grouped__52_l-20_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.02813545649405569;0;0.10460359137505293;0;0.045498885214328766;0;0.16969861090183258;0;0;0;0;10/30;20;(211, [96], 96);10.819192171096802;0;2017-08-01 00:00:00
52;forecasting_model_grouped__53_l-20_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__53_l-20_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.039959276204600054;0;0.14503399195039973;0;0.01862053357763216;0;0.09704644419252872;0;0;0;0;5/30;5;(211, [96], 96);20.027137756347656;0;2017-08-01 00:00:00
53;forecasting_model_grouped__54_l-20_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__54_l-20_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.03937325199298999;0;0.14034098299110637;0;0.020369768142700195;0;0.10406724736094475;0;0;0;0;7/30;10;(211, [96], 96);14.927054643630981;0;2017-08-01 00:00:00
54;forecasting_model_grouped__55_l-20_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__55_l-20_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.04187498156997291;0;0.147813811220906;0;0.021610810110966366;0;0.1123754953344663;0;0;0;0;10/30;15;(211, [96], 96);14.151425838470459;0;2017-08-01 00:00:00
55;forecasting_model_grouped__56_l-20_l-20_l-20_d-0.1;{'name': 'forecasting_model_grouped__56_l-20_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.07295097596943378;0;0.197054049000144;0;0.03846421465277672;0;0.14763519912958145;0;0;0;0;8/30;20;(211, [96], 96);11.179301977157593;0;2017-08-01 00:00:00
56;forecasting_model_grouped__57_l-20_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__57_l-20_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.05119321936303202;0;0.16878019295194568;0;0.021351255185436457;0;0.10900320205837488;0;0;0;0;5/30;5;(211, [96], 96);20.00731921195984;0;2017-08-01 00:00:00
57;forecasting_model_grouped__58_l-20_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__58_l-20_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.05371195932521539;0;0.17561015881159725;0;0.0205344493733719;0;0.10543196648359299;0;0;0;0;7/30;10;(211, [96], 96);14.944273233413696;0;2017-08-01 00:00:00
58;forecasting_model_grouped__59_l-20_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__59_l-20_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.058601429516618904;0;0.18313322148539804;0;0.029725272829333942;0;0.143924410144488;0;0;0;0;9/30;15;(211, [96], 96);13.180250883102417;0;2017-08-01 00:00:00
59;forecasting_model_grouped__60_l-20_l-20_l-20_d-0.2;{'name': 'forecasting_model_grouped__60_l-20_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.08578270114958286;0;0.21958454512059689;0;0.025275043677538633;0;0.1174149289727211;0;0;0;0;8/30;20;(211, [96], 96);11.108570098876953;0;2017-08-01 00:00:00
60;forecasting_model_grouped__61_l-20_l-20_l-50;{'name': 'forecasting_model_grouped__61_l-20_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.024626483342966392;0;0.09342894188183196;0;0.020075031265150756;0;0.09766194922849536;0;0;0;0;4/30;5;(211, [96], 96);16.26813292503357;0;2017-08-01 00:00:00
61;forecasting_model_grouped__62_l-20_l-20_l-50;{'name': 'forecasting_model_grouped__62_l-20_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.02690453319262494;0;0.09711066611549433;0;0.019802252878434956;0;0.09636704064905643;0;0;0;0;4/30;10;(211, [96], 96);11.340872049331665;0;2017-08-01 00:00:00
62;forecasting_model_grouped__63_l-20_l-20_l-50;{'name': 'forecasting_model_grouped__63_l-20_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.027394828555936165;0;0.09792507846247066;0;0.020023947581648827;0;0.09773809959491093;0;0;0;0;6/30;15;(211, [96], 96);10.489141941070557;0;2017-08-01 00:00:00
63;forecasting_model_grouped__64_l-20_l-20_l-50;{'name': 'forecasting_model_grouped__64_l-20_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.036580523708835244;0;0.12631144654005766;0;0.030970505438745022;0;0.13986118137836456;0;0;0;0;6/30;20;(211, [96], 96);9.161525011062622;0;2017-08-01 00:00:00
64;forecasting_model_grouped__65_l-20_l-20_l-50_d-0.1;{'name': 'forecasting_model_grouped__65_l-20_l-20_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.035024567342856354;0;0.13312559662496343;0;0.02227358368691057;0;0.11693459562957287;0;0;0;0;4/30;5;(211, [96], 96);16.58731198310852;0;2017-08-01 00:00:00
65;forecasting_model_grouped__66_l-20_l-20_l-50_d-0.1;{'name': 'forecasting_model_grouped__66_l-20_l-20_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.0383810731856262;0;0.1400261424920138;0;0.021224645897746086;0;0.10716709494590759;0;0;0;0;5/30;10;(211, [96], 96);11.595477104187012;0;2017-08-01 00:00:00
66;forecasting_model_grouped__67_l-20_l-20_l-50_d-0.1;{'name': 'forecasting_model_grouped__67_l-20_l-20_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.04678092710673809;0;0.1573489768938585;0;0.02048981748521328;0;0.1071007748444875;0;0;0;0;5/30;15;(211, [96], 96);9.730438232421875;0;2017-08-01 00:00:00
67;forecasting_model_grouped__68_l-20_l-20_l-50_d-0.1;{'name': 'forecasting_model_grouped__68_l-20_l-20_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.04625127068720758;0;0.1587432622909546;0;0.027296315878629684;0;0.13749196380376816;0;0;0;0;7/30;20;(211, [96], 96);8.790202856063843;0;2017-08-01 00:00:00
68;forecasting_model_grouped__69_l-20_l-20_l-50_d-0.2;{'name': 'forecasting_model_grouped__69_l-20_l-20_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.05526374967987923;0;0.1748744810328764;0;0.020979569846531376;0;0.09928149683400989;0;0;0;0;3/30;5;(211, [96], 96);16.645549058914185;0;2017-08-01 00:00:00
69;forecasting_model_grouped__70_l-20_l-20_l-50_d-0.2;{'name': 'forecasting_model_grouped__70_l-20_l-20_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.053006245042471326;0;0.1740985714337405;0;0.021016944316215813;0;0.10121164098381996;0;0;0;0;4/30;10;(211, [96], 96);11.398806095123291;0;2017-08-01 00:00:00
70;forecasting_model_grouped__71_l-20_l-20_l-50_d-0.2;{'name': 'forecasting_model_grouped__71_l-20_l-20_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.044277709146792237;0;0.1560799994251945;0;0.026577757050593693;0;0.1336121161778768;0;0;0;0;9/30;15;(211, [96], 96);14.299062013626099;0;2017-08-01 00:00:00
71;forecasting_model_grouped__72_l-20_l-20_l-50_d-0.2;{'name': 'forecasting_model_grouped__72_l-20_l-20_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.06300654727965593;0;0.19088533520698547;0;0.022202623076736927;0;0.11930477246642113;0;0;0;0;7/30;20;(211, [96], 96);9.562951803207397;0;2017-08-01 00:00:00
72;forecasting_model_grouped__73_l-20_l-50_l-10;{'name': 'forecasting_model_grouped__73_l-20_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.025263181490385356;0;0.10135310110362138;0;0.017310677212662995;0;0.09180256444960833;0;0;0;0;5/30;5;(211, [96], 96);23.049728870391846;0;2017-08-01 00:00:00
73;forecasting_model_grouped__74_l-20_l-50_l-10;{'name': 'forecasting_model_grouped__74_l-20_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.026362511438920218;0;0.09973700125427808;0;0.01982208271510899;0;0.09625553339719772;0;0;0;0;9/30;10;(211, [96], 96);19.85829496383667;0;2017-08-01 00:00:00
74;forecasting_model_grouped__75_l-20_l-50_l-10;{'name': 'forecasting_model_grouped__75_l-20_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.0301921335472302;0;0.11317607015371323;0;0.022972133631507557;0;0.11321056882540385;0;0;0;0;10/30;15;(211, [96], 96);14.03464126586914;0;2017-08-01 00:00:00
75;forecasting_model_grouped__76_l-20_l-50_l-10;{'name': 'forecasting_model_grouped__76_l-20_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.038234044099226594;0;0.13358524069190025;0;0.028445832431316376;0;0.13787323981523514;0;0;0;0;13/30;20;(211, [96], 96);13.239875793457031;0;2017-08-01 00:00:00
76;forecasting_model_grouped__77_l-20_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__77_l-20_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.04102781738209374;0;0.1384474605541019;0;0.02101849438622594;0;0.11064829071983695;0;0;0;0;6/30;5;(211, [96], 96);23.31484079360962;0;2017-08-01 00:00:00
77;forecasting_model_grouped__78_l-20_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__78_l-20_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.044526829000781566;0;0.15045945477836273;0;0.02124812826514244;0;0.1062210462987423;0;0;0;0;9/30;10;(211, [96], 96);18.650899171829224;0;2017-08-01 00:00:00
78;forecasting_model_grouped__79_l-20_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__79_l-20_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.04737523401325399;0;0.15449959310618314;0;0.027470380688707035;0;0.13006638238827387;0;0;0;0;12/30;15;(211, [96], 96);16.61436104774475;0;2017-08-01 00:00:00
79;forecasting_model_grouped__80_l-20_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__80_l-20_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.05797607684507966;0;0.17599033191800117;0;0.022385223768651485;0;0.12012355402112007;0;0;0;0;13/30;20;(211, [96], 96);14.695030212402344;0;2017-08-01 00:00:00
